,Student name,Image_ID,Dissected?,Replicate,Pop,Assay,Parent_Gen,Incubator_Temp,WB_Temp,Sex,Femur_Length,Wing_Length,Body_Area,Comments,No_wing,No_femur
,Trisha,IMG07530,N,4,5,CG,4,27,27,M,NA,NA,661.955,,,
,Trisha,IMG07531,Y,4,5,CG,4,27,27,M,11.304,40.433,NA,,,
,Trisha,IMG07532,N,5,5,CG,4,27,27,M,NA,NA,737.256,,,
,Trisha,IMG07533,Y,5,5,CG,4,27,27,M,12.973,41.255,NA,,,
,,,,,,,,,,,,,,,,
,Trisha,IMG04268,N,1,5,CG,4,27,29,M,NA,NA,653.907,,,
,Trisha,IMG04269,Y,1,5,CG,4,27,29,M,12.49,42.283,NA,,,
,Trisha,IMG04270,N,2,5,CG,4,27,29,M,NA,NA,673.307,,,
,Trisha,IMG04271,Y,2,5,CG,4,27,29,M,10.404,46.878,NA,,,
,Trisha,IMG04272,N,3,5,CG,4,27,29,M,NA,NA,725.375,,,
,Trisha,IMG04273,Y,3,5,CG,4,27,29,M,11.273,44.275,NA,,,
,Trisha,IMG07566,N,4,5,CG,4,27,29,M,NA,NA,739.071,,,
,Trisha,IMG07567,Y,4,5,CG,4,27,29,M,10.841,41.096,NA,,,
,Trisha,IMG07568,N,5,5,CG,4,27,29,M,NA,NA,756.307,,,
,Trisha,IMG07569,Y,5,5,CG,4,27,29,M,12.17,47.922,NA,,,
,,,,,,,,,,,,,,,,
,Trisha,IMG04322,N,1,5,CG,4,27,31,M,NA,NA,601.666,,,
,Trisha,IMG04323,Y,1,5,CG,4,27,31,M,9.811,38.119,NA,,,
,Trisha,IMG04324,N,2,5,CG,4,27,31,M,NA,NA,538.28,,,
,Trisha,IMG04325,Y,2,5,CG,4,27,31,M,10.53,38.946,NA,,,
,Trisha,IMG04326,N,3,5,CG,4,27,31,M,NA,NA,712.519,,,
,Trisha,IMG04327,Y,3,5,CG,4,27,31,M,11.084,43.876,NA,,,
,Trisha,IMG07602,N,4,5,CG,4,27,31,M,NA,NA,666.574,,,
,Trisha,IMG07603,Y,4,5,CG,4,27,31,M,10.562,41.84,NA,,,
,Trisha,IMG07604,N,5,5,CG,4,27,31,M,NA,NA,648.696,,,
,Trisha,IMG07605,Y,5,5,CG,4,27,31,M,8.57,40.351,NA,,,
,,,,,,,,,,,,,,,,
,Trisha,IMG04112,N,1,6,CG,4,27,23,M,NA,NA,605.938,,,
,Trisha,IMG04113,Y,1,6,CG,4,27,23,M,11.67,45.651,NA,,,
,Trisha,IMG04114,N,2,6,CG,4,27,23,M,NA,NA,693.566,,,
,Trisha,IMG04115,Y,2,6,CG,4,27,23,M,12.305,49.513,NA,,,
,Trisha,IMG04116,N,3,6,CG,4,27,23,M,NA,NA,763.438,,,
,Trisha,IMG04117,Y,3,6,CG,4,27,23,M,12.907,49.998,NA,,,
,Trisha,IMG07462,N,4,6,CG,4,27,23,M,NA,NA,720.769,,,
,Trisha,IMG07463,Y,4,6,CG,4,27,23,M,9.418,47.558,NA,,,
,Trisha,IMG07464,N,5,6,CG,4,27,23,M,NA,NA,621.349,,,
,Trisha,IMG07465,Y,5,6,CG,4,27,23,M,12.483,45.629,NA,,,
,,,,,,,,,,,,,,,,
,Trisha,IMG04166,N,1,6,CG,4,27,25,M,NA,NA,857.75,,,
,Trisha,IMG04167,Y,1,6,CG,4,27,25,M,12.81,50.194,NA,,,
,Trisha,IMG04168,N,2,6,CG,4,27,25,M,NA,NA,724.239,,,
,Trisha,IMG04169,Y,2,6,CG,4,27,25,M,11.699,48.541,NA,,,
,Trisha,IMG04170,N,3,6,CG,4,27,25,M,NA,NA,648.755,,,
,Trisha,IMG04171,Y,3,6,CG,4,27,25,M,12.452,48.365,NA,,,
,Trisha,IMG07498,N,4,6,CG,4,27,25,M,NA,NA,754.809,,,
,Trisha,IMG07499,Y,4,6,CG,4,27,25,M,12.466,47.132,NA,,,
,Trisha,IMG07500,N,5,6,CG,4,27,25,M,NA,NA,732.217,,,
,Trisha,IMG07501,Y,5,6,CG,4,27,25,M,12.013,46.254,NA,,,
,,,,,,,,,,,,,,,,
,Trisha,IMG04220,N,1,6,CG,4,27,27,M,NA,NA,651.953,,,
,Trisha,IMG04221,Y,1,6,CG,4,27,27,M,11.894,42.559,NA,,,
,Trisha,IMG04222,N,2,6,CG,4,27,27,M,NA,NA,669.43,,,
,Trisha,IMG04223,Y,2,6,CG,4,27,27,M,11.498,42.283,NA,,,
,Trisha,IMG04224,N,3,6,CG,4,27,27,M,NA,NA,624.812,,,
,Trisha,IMG04225,Y,3,6,CG,4,27,27,M,11.927,41.977,NA,,,
,Trisha,IMG07534,N,4,6,CG,4,27,27,M,NA,NA,633.509,,,
,Trisha,IMG07535,Y,4,6,CG,4,27,27,M,11.894,41.088,NA,,,
,Trisha,IMG07536,N,5,6,CG,4,27,27,M,NA,NA,695.472,,,
,Trisha,IMG07537,Y,5,6,CG,4,27,27,M,11.922,43.103,NA,,,
,,,,,,,,,,,,,,,,
,Trisha,IMG04274,N,1,6,CG,4,27,29,M,NA,NA,666.755,,,
,Trisha,IMG04275,Y,1,6,CG,4,27,29,M,11.156,37.967,NA,,,
,Trisha,IMG04276,N,2,6,CG,4,27,29,M,NA,NA,662.953,,,
,Trisha,IMG04277,Y,2,6,CG,4,27,29,M,11.782,40.965,NA,,,
,Trisha,IMG04278,N,3,6,CG,4,27,29,M,NA,NA,578.641,,,
,Trisha,IMG04279,Y,3,6,CG,4,27,29,M,10.875,41.105,NA,,,
,Trisha,IMG07570,N,4,6,CG,4,27,29,M,NA,NA,685.155,,,
,Trisha,IMG07571,Y,4,6,CG,4,27,29,M,10.825,42.358,NA,,,
,Trisha,IMG07572,N,5,6,CG,4,27,29,M,NA,NA,595.707,,,
,Trisha,IMG07573,Y,5,6,CG,4,27,29,M,10.674,38.919,NA,,,
,,,,,,,,,,,,,,,,
,Trisha,IMG04328,N,1,6,CG,4,27,31,M,NA,NA,682.286,,,
,Trisha,IMG04329,Y,1,6,CG,4,27,31,M,11.566,41.802,NA,,,
,Trisha,IMG04330,N,2,6,CG,4,27,31,M,NA,NA,676.206,,,
,Trisha,IMG04331,Y,2,6,CG,4,27,31,M,10.94,40.641,NA,,,
,Trisha,IMG04332,N,3,6,CG,4,27,31,M,NA,NA,634.327,,,
,Trisha,IMG04333,Y,3,6,CG,4,27,31,M,10.296,40.374,NA,,,
,Trisha,IMG07606,N,4,6,CG,4,27,31,M,NA,NA,702.331,,,
,Trisha,IMG07607,Y,4,6,CG,4,27,31,M,10.625,38.809,NA,,,
,Trisha,IMG07608,N,5,6,CG,4,27,31,M,NA,NA,666.132,,,
,Trisha,IMG07609,Y,5,6,CG,4,27,31,M,10.994,40.701,NA,,,
,,,,,,,,,,,,,,,,
,Trisha,IMG04118,N,1,7,CG,4,Flux,23,M,NA,NA,737.697,,,
,Trisha,IMG04119,Y,1,7,CG,4,Flux,23,M,11.061,49.821,NA,,,
,Trisha,IMG04120,N,2,7,CG,4,Flux,23,M,NA,NA,603.894,,,
,Trisha,IMG04121,Y,2,7,CG,4,Flux,23,M,11.973,48.151,NA,,,
,Trisha,IMG04122,N,3,7,CG,4,Flux,23,M,NA,NA,649.175,,,
,Trisha,IMG04123,Y,3,7,CG,4,Flux,23,M,11.961,46.854,NA,,,
,Trisha,IMG07466,N,4,7,CG,4,Flux,23,M,NA,NA,581.307,,,
,Trisha,IMG07467,Y,4,7,CG,4,Flux,23,M,12.499,48.8,NA,,,
,Trisha,IMG07468,N,5,7,CG,4,Flux,23,M,NA,NA,673.262,,,
,Trisha,IMG07469,Y,5,7,CG,4,Flux,23,M,11.58,48.128,NA,,,
,,,,,,,,,,,,,,,,
,Trisha,IMG04172,N,1,7,CG,4,Flux,25,M,NA,NA,745.809,,,
,Trisha,IMG04173,Y,1,7,CG,4,Flux,25,M,12.837,48.249,NA,,,
,Trisha,IMG04174,N,2,7,CG,4,Flux,25,M,NA,NA,745.574,,,
,Trisha,IMG04175,Y,2,7,CG,4,Flux,25,M,12.221,47.982,NA,,,
,Trisha,IMG04176,N,3,7,CG,4,Flux,25,M,NA,NA,732.07,,,
,Trisha,IMG04177,Y,3,7,CG,4,Flux,25,M,,,NA,don't use image blurry,X,X
,Trisha,IMG07502,N,4,7,CG,4,Flux,25,M,NA,NA,632.901,,,
,Trisha,IMG07503,Y,4,7,CG,4,Flux,25,M,11.754,46.032,NA,,,
,Trisha,IMG07504,N,5,7,CG,4,Flux,25,M,NA,NA,736.064,,,
,Trisha,IMG07505,Y,5,7,CG,4,Flux,25,M,12.088,44.761,NA,,,
,,,,,,,,,,,,,,,,
,Trisha,IMG04226,N,1,7,CG,4,Flux,27,M,NA,NA,627.866,,,
,Trisha,IMG04227,Y,1,7,CG,4,Flux,27,M,12.112,41.857,NA,,,
,Trisha,IMG04228,N,2,7,CG,4,Flux,27,M,NA,NA,704.131,,,
,Trisha,IMG04229,Y,2,7,CG,4,Flux,27,M,11.725,43.147,NA,,,
,Trisha,IMG04230,N,3,7,CG,4,Flux,27,M,NA,NA,650.698,,,
,Trisha,IMG04231,Y,3,7,CG,4,Flux,27,M,12.254,43.31,NA,,,
,Trisha,IMG07538,N,4,7,CG,4,Flux,27,M,NA,NA,705.569,,,
,Trisha,IMG07539,Y,4,7,CG,4,Flux,27,M,11.892,39.921,NA,,,
,Trisha,IMG07540,N,5,7,CG,4,Flux,27,M,NA,NA,657.326,,,
,Trisha,IMG07541,Y,5,7,CG,4,Flux,27,M,11.6,43.037,NA,,,
,,,,,,,,,,,,,,,,
,Trisha,IMG04280,N,1,7,CG,4,Flux,29,M,NA,NA,677.5,,,
,Trisha,IMG04281,Y,1,7,CG,4,Flux,29,M,11.447,42.232,NA,,,
,Trisha,IMG04282,N,2,7,CG,4,Flux,29,M,NA,NA,648.172,,,
,Trisha,IMG04283,Y,2,7,CG,4,Flux,29,M,10.955,42.175,NA,,,
,Trisha,IMG04284,N,3,7,CG,4,Flux,29,M,NA,NA,638.895,,,
,Trisha,IMG04285,Y,3,7,CG,4,Flux,29,M,12.293,46.866,NA,,,
,Trisha,IMG07574,N,4,7,CG,4,Flux,29,M,NA,NA,626.043,,,
,Trisha,IMG07575,Y,4,7,CG,4,Flux,29,M,10.406,42.937,NA,,,
,Trisha,IMG07576,N,5,7,CG,4,Flux,29,M,NA,NA,703/748,,,
,Trisha,IMG07577,Y,5,7,CG,4,Flux,29,M,11.822,41.141,NA,,,
,,,,,,,,,,,,,,,,
,Trisha,IMG04334,N,1,7,CG,4,Flux,31,M,NA,NA,679.372,,,
,Trisha,IMG04335,Y,1,7,CG,4,Flux,31,M,12.203,41.467,NA,,,
,Trisha,IMG04336,N,2,7,CG,4,Flux,31,M,NA,NA,595.258,,,
,Trisha,IMG04337,Y,2,7,CG,4,Flux,31,M,10.772,41.369,NA,,,
,Trisha,IMG04338,N,3,7,CG,4,Flux,31,M,NA,NA,598.938,,,
,Trisha,IMG04339,Y,3,7,CG,4,Flux,31,M,10.309,37.907,NA,,,
,Trisha,IMG07610,N,4,7,CG,4,Flux,31,M,NA,NA,665.09,,,
,Trisha,IMG07611,Y,4,7,CG,4,Flux,31,M,11.364,38.132,NA,,,
,Trisha,IMG07612,N,5,7,CG,4,Flux,31,M,NA,NA,672.774,,,
,Trisha,IMG07613,Y,5,7,CG,4,Flux,31,M,11.229,42.11,NA,,,
,,,,,,,,,,,,,,,,
,Trisha,IMG04124,N,1,8,CG,4,Flux,23,M,NA,NA,971.022,,,
,Trisha,IMG04125,Y,1,8,CG,4,Flux,23,M,13.557,55.855,NA,,,
,Trisha,IMG04126,N,2,8,CG,4,Flux,23,M,NA,NA,961.382,,,
,Trisha,IMG04127,Y,2,8,CG,4,Flux,23,M,12.899,56.303,NA,,,
,Trisha,IMG04128,N,3,8,CG,4,Flux,23,M,NA,NA,843.572,,,
,Trisha,IMG04129,Y,3,8,CG,4,Flux,23,M,13.443,55.61,NA,,,
,Trisha,IMG07470,N,4,8,CG,4,Flux,23,M,NA,NA,985.763,,,
,Trisha,IMG07471,Y,4,8,CG,4,Flux,23,M,13.249,52.525,NA,,,
,Trisha,IMG07472,N,5,8,CG,4,Flux,23,M,NA,NA,978.758,,,
,Trisha,IMG07473,Y,5,8,CG,4,Flux,23,M,11.087,51.444,NA,,,
,,,,,,,,,,,,,,,,
,Trisha,IMG04178,N,1,8,CG,4,Flux,25,M,NA,NA,654.418,,,
,Trisha,IMG04179,Y,1,8,CG,4,Flux,25,M,11.738,45.941,NA,,,
,Trisha,IMG04180,N,2,8,CG,4,Flux,25,M,NA,NA,645.565,,,
,Trisha,IMG04181,Y,2,8,CG,4,Flux,25,M,12.484,44.996,NA,,,
,Trisha,IMG04182,N,3,8,CG,4,Flux,25,M,NA,NA,818.471,,,
,Trisha,IMG04183,Y,3,8,CG,4,Flux,25,M,12.731,47.044,NA,,,
,Trisha,IMG07506,N,4,8,CG,4,Flux,25,M,NA,NA,713.278,,,
,Trisha,IMG07507,Y,4,8,CG,4,Flux,25,M,11.498,46.312,NA,,,
,Trisha,IMG07508,N,5,8,CG,4,Flux,25,M,NA,NA,713.309,,,
,Trisha,IMG07509,Y,5,8,CG,4,Flux,25,M,12.353,47.724,NA,,,
,,,,,,,,,,,,,,,,
,Trisha,IMG04232,N,1,8,CG,4,Flux,27,M,NA,NA,712.781,,,
,Trisha,IMG04233,Y,1,8,CG,4,Flux,27,M,11.758,40.584,NA,,,
,Trisha,IMG04234,N,2,8,CG,4,Flux,27,M,NA,NA,737.619,,,
,Trisha,IMG04235,Y,2,8,CG,4,Flux,27,M,11.692,42.49,NA,,,
,Trisha,IMG04236,N,3,8,CG,4,Flux,27,M,NA,NA,777.152,,,
,Trisha,IMG04237,Y,3,8,CG,4,Flux,27,M,11.829,47.072,NA,,,
,Trisha,IMG07542,N,4,8,CG,4,Flux,27,M,NA,NA,695.837,,,
,Trisha,IMG07543,Y,4,8,CG,4,Flux,27,M,11.998,43.034,NA,,,
,Trisha,IMG07544,N,5,8,CG,4,Flux,27,M,NA,NA,665.81,,,
,Trisha,IMG07545,Y,5,8,CG,4,Flux,27,M,11.797,45.153,NA,,,
,,,,,,,,,,,,,,,,
,Trisha,IMG04286,N,1,8,CG,4,Flux,29,M,NA,NA,681.033,,,
,Trisha,IMG04287,Y,1,8,CG,4,Flux,29,M,11.262,39.791,NA,,,
,Trisha,IMG04288,N,2,8,CG,4,Flux,29,M,NA,NA,685.727,,,
,Trisha,IMG04289,Y,2,8,CG,4,Flux,29,M,10.744,41.831,NA,,,
,Trisha,IMG04290,N,3,8,CG,4,Flux,29,M,NA,NA,636.651,,,
,Trisha,IMG04291,Y,3,8,CG,4,Flux,29,M,12.812,41.494,NA,,,
,Trisha,IMG07578,N,4,8,CG,4,Flux,29,M,NA,NA,701.496,,,
,Trisha,IMG07579,Y,4,8,CG,4,Flux,29,M,11.932,44.53,NA,,,
,Trisha,IMG07580,N,5,8,CG,4,Flux,29,M,NA,NA,725.72,,,
,Trisha,IMG07581,Y,5,8,CG,4,Flux,29,M,10.85,43.856,NA,,,
,,,,,,,,,,,,,,,,
,Trisha,IMG04340,N,1,8,CG,4,Flux,31,M,NA,NA,621.256,,,
,Trisha,IMG04341,Y,1,8,CG,4,Flux,31,M,11.611,43.059,NA,,,
,Trisha,IMG04342,N,2,8,CG,4,Flux,31,M,NA,NA,526.629,,,
,Trisha,IMG04343,Y,2,8,CG,4,Flux,31,M,,36.806,NA,"femur blurry, don't use. wing okay",,X
,Trisha,IMG04344,N,3,8,CG,4,Flux,31,M,NA,NA,629.139,,,
,Trisha,IMG04345,Y,3,8,CG,4,Flux,31,M,10.538,40.844,NA,,,
,Trisha,IMG07614,N,4,8,CG,4,Flux,31,M,NA,NA,732.886,,,
,Trisha,IMG07615,Y,4,8,CG,4,Flux,31,M,10.648,42.136,NA,,,
,Trisha,IMG07616,N,5,8,CG,4,Flux,31,M,NA,NA,648.185,,,
,Trisha,IMG07617,Y,5,8,CG,4,Flux,31,M,11.443,42.007,NA,,,
,,,,,,,,,,,,,,,,
,Trisha,IMG04130,N,1,9,CG,4,Flux,23,M,NA,NA,674.054,,,
,Trisha,IMG04131,Y,1,9,CG,4,Flux,23,M,,47.544,NA,femur blurry don't use. wing okay,,X
,Trisha,IMG04132,N,2,9,CG,4,Flux,23,M,NA,NA,661.017,,,
,Trisha,IMG04133,Y,2,9,CG,4,Flux,23,M,11.869,45.829,NA,,,
,Trisha,IMG04134,N,3,9,CG,4,Flux,23,M,NA,NA,698.709,,,
,Trisha,IMG04135,Y,3,9,CG,4,Flux,23,M,11.112,45.091,NA,,,
,Trisha,IMG07474,N,4,9,CG,4,Flux,23,M,NA,NA,654.818,,,
,Trisha,IMG07475,Y,4,9,CG,4,Flux,23,M,11.448,44.112,NA,,,
,Trisha,IMG07476,N,5,9,CG,4,Flux,23,M,NA,NA,662.416,,,
,Trisha,IMG07477,Y,5,9,CG,4,Flux,23,M,11.672,46.979,NA,,,
,,,,,,,,,,,,,,,,
,Trisha,IMG04184,N,1,9,CG,4,Flux,25,M,NA,NA,731.162,,,
,Trisha,IMG04185,Y,1,9,CG,4,Flux,25,M,10.045,48.793,NA,,,
,Trisha,IMG04186,N,2,9,CG,4,Flux,25,M,NA,NA,636.039,,,
,Trisha,IMG04187,Y,2,9,CG,4,Flux,25,M,12.515,45.168,NA,,,
,Trisha,IMG04188,N,3,9,CG,4,Flux,25,M,NA,NA,677.642,,,
,Trisha,IMG04189,Y,3,9,CG,4,Flux,25,M,12.163,46.601,NA,,,
,Trisha,IMG07510,N,4,9,CG,4,Flux,25,M,NA,NA,658.716,,,
,Trisha,IMG07511,Y,4,9,CG,4,Flux,25,M,12.243,46.308,NA,,,
,Trisha,IMG07512,N,5,9,CG,4,Flux,25,M,NA,NA,739.653,,,
,Trisha,IMG07513,Y,5,9,CG,4,Flux,25,M,12.299,46.991,NA,,,
,,,,,,,,,,,,,,,,
,Trisha,IMG04238,N,1,9,CG,4,Flux,27,M,NA,NA,694.165,,,
,Trisha,IMG04239,Y,1,9,CG,4,Flux,27,M,11.213,41.934,NA,,,
,Trisha,IMG04240,N,2,9,CG,4,Flux,27,M,NA,NA,679.462,,,
,Trisha,IMG04241,Y,2,9,CG,4,Flux,27,M,10.99,42.076,NA,,,
,Trisha,IMG04242,N,3,9,CG,4,Flux,27,M,NA,NA,704.014,,,
,Trisha,IMG04243,Y,3,9,CG,4,Flux,27,M,11.429,43.528,NA,,,
,Trisha,IMG07546,N,4,9,CG,4,Flux,27,M,NA,NA,682.404,,,
,Trisha,IMG07547,Y,4,9,CG,4,Flux,27,M,11.377,43.976,NA,,,
,Trisha,IMG07548,N,5,9,CG,4,Flux,27,M,NA,NA,656.528,,,
,Trisha,IMG07549,Y,5,9,CG,4,Flux,27,M,11.451,44.395,NA,,,
,,,,,,,,,,,,,,,,
,Trisha,IMG04292,N,1,9,CG,4,Flux,29,M,NA,NA,638.582,,,
,Trisha,IMG04293,Y,1,9,CG,4,Flux,29,M,10.75,44.407,NA,,,
,Trisha,IMG04294,N,2,9,CG,4,Flux,29,M,NA,NA,740.608,,,
,Trisha,IMG04295,Y,2,9,CG,4,Flux,29,M,11.381,46.077,NA,,,
,Trisha,IMG04296,N,3,9,CG,4,Flux,29,M,NA,NA,632.849,,,
,Trisha,IMG04297,Y,3,9,CG,4,Flux,29,M,11.836,40.439,NA,,,
,Trisha,IMG07582,N,4,9,CG,4,Flux,29,M,NA,NA,668.096,,,
,Trisha,IMG07583,Y,4,9,CG,4,Flux,29,M,11.24,45.072,NA,,,
,Trisha,IMG07584,N,5,9,CG,4,Flux,29,M,NA,NA,703.3,,,
,Trisha,IMG07585,Y,5,9,CG,4,Flux,29,M,11.668,41.127,NA,,,
,,,,,,,,,,,,,,,,
,Trisha,IMG04346,N,1,9,CG,4,Flux,31,M,NA,NA,627.485,,,
,Trisha,IMG04347,Y,1,9,CG,4,Flux,31,M,10.48,40.455,NA,,,
,Trisha,IMG04348,N,2,9,CG,4,Flux,31,M,NA,NA,661.265,,,
,Trisha,IMG04349,Y,2,9,CG,4,Flux,31,M,,43.248,NA,femur too blurry don't use,,X
,Trisha,IMG04350,N,3,9,CG,4,Flux,31,M,NA,NA,621.456,,,
,Trisha,IMG04351,Y,3,9,CG,4,Flux,31,M,11.426,41.351,NA,,,
,Trisha,IMG07618,N,4,9,CG,4,Flux,31,M,NA,NA,619.338,,,
,Trisha,IMG07619,Y,4,9,CG,4,Flux,31,M,11.509,41.404,NA,,,
,Trisha,IMG07620,N,5,9,CG,4,Flux,31,M,NA,NA,640.43,,,
,Trisha,IMG07621,Y,5,9,CG,4,Flux,31,M,11.554,41.996,NA,,,
,,,,,,,,,,,,,,,,
,Trisha,IMG04892,N,1,1,PA,7,Random,23,M,NA,NA,746.409,,,
,Trisha,IMG04893,Y,1,1,PA,7,Random,23,M,12.636,49.486,NA,,,
,Trisha,IMG04894,N,2,1,PA,7,Random,23,M,NA,NA,738.543,,,
,Trisha,IMG04895,Y,2,1,PA,7,Random,23,M,12.587,48.554,NA,,,
,Trisha,IMG04896,N,3,1,PA,7,Random,23,M,NA,NA,692.831,,,
,Trisha,IMG04897,Y,3,1,PA,7,Random,23,M,12.368,50.382,NA,,,
,Trisha,IMG07622,N,4,1,PA,7,Random,23,M,NA,NA,708.653,,,
,Trisha,IMG07623,Y,4,1,PA,7,Random,23,M,11.015,46.736,NA,,,
,Trisha,IMG07624,N,5,1,PA,7,Random,23,M,NA,NA,626.157,,,
,Trisha,IMG07625,Y,5,1,PA,7,Random,23,M,12.092,47.297,NA,,,
,,,,,,,,,,,,,,,,
,Trisha,IMG04946,N,1,1,PA,7,Random,25,M,NA,NA,769.061,,,
,Trisha,IMG04947,Y,1,1,PA,7,Random,25,M,12.967,46.381,NA,,,
,Trisha,IMG04948,N,2,1,PA,7,Random,25,M,NA,NA,757.827,,,
,Trisha,IMG04949,Y,2,1,PA,7,Random,25,M,12.301,47.096,NA,,,
,Trisha,IMG04950,N,3,1,PA,7,Random,25,M,NA,NA,717.615,,,
,Trisha,IMG04951,Y,3,1,PA,7,Random,25,M,12.17,47.727,NA,,,
,Trisha,IMG07658,N,4,1,PA,77,Random,25,M,NA,NA,729.27,,,
,Trisha,IMG07659,Y,4,1,PA,7,Random,25,M,12.02,44.747,NA,,,
,Trisha,IMG07660,N,5,1,PA,7,Random,25,M,NA,NA,748.771,,,
,Trisha,IMG07661,Y,5,1,PA,7,Random,25,M,12.339,43.493,NA,,,
,,,,,,,,,,,,,,,,
,Trisha,IMG05000,N,1,1,PA,7,Random,27,M,NA,NA,632.489,,,
,Trisha,IMG05001,Y,1,1,PA,7,Random,27,M,11.088,43.456,NA,,,
,Trisha,IMG05002,N,2,1,PA,7,Random,27,M,NA,NA,684.168,,,
,Trisha,IMG05003,Y,2,1,PA,7,Random,27,M,11.899,45.316,NA,,,
,Trisha,IMG05004,N,3,1,PA,7,Random,27,M,NA,NA,661.41,,,
,Trisha,IMG05005,Y,3,1,PA,7,Random,27,M,10.62,45.821,NA,,,
,Trisha,IMG07694,N,4,1,PA,7,Random,27,M,NA,NA,659.885,,,
,Trisha,IMG07695,Y,4,1,PA,7,Random,27,M,11.108,43.606,NA,,,
,Trisha,IMG07696,N,5,1,PA,7,Random,27,M,NA,NA,750.869,,,
,Trisha,IMG07697,Y,5,1,PA,7,Random,27,M,10.291,43.726,NA,,,
,,,,,,,,,,,,,,,,
,Trisha,IMG05054,N,1,1,PA,7,Random,29,M,NA,NA,692.651,,,
,Trisha,IMG05055,Y,1,1,PA,7,Random,29,M,10.976,42.483,NA,,,
,Trisha,IMG05056,N,2,1,PA,7,Random,29,M,NA,NA,706.765,,,
,Trisha,IMG05057,Y,2,1,PA,7,Random,29,M,11.785,41.589,NA,,,
,Trisha,IMG05058,N,3,1,PA,7,Random,29,M,NA,NA,719.514,,,
,Trisha,IMG05059,Y,3,1,PA,7,Random,29,M,11.183,42.58,NA,,,
,Trisha,IMG07730,N,4,1,PA,7,Random,29,M,NA,NA,692.198,,,
,Trisha,IMG07731,Y,4,1,PA,7,Random,29,M,11.197,43.918,NA,,,
,Trisha,IMG07732,N,5,1,PA,7,Random,29,M,NA,NA,726.84,,,
,Trisha,IMG07733,Y,5,1,PA,7,Random,29,M,10.532,42.773,NA,,,
,,,,,,,,,,,,,,,,
,Trisha,IMG05108,N,1,1,PA,7,Random,31,M,NA,NA,614.011,,,
,Trisha,IMG05109,Y,1,1,PA,7,Random,31,M,12.371,40.245,NA,,,
,Trisha,IMG05110,N,2,1,PA,7,Random,31,M,NA,NA,693.544,,,
,Trisha,IMG05111,Y,2,1,PA,7,Random,31,M,11.617,42.901,NA,,,
,Trisha,IMG05112,N,3,1,PA,7,Random,31,M,NA,NA,651.879,,,
,Trisha,IMG05113,Y,3,1,PA,7,Random,31,M,11.821,40.587,NA,,,
,Trisha,IMG07766,N,4,1,PA,7,Random,31,M,NA,NA,784.717,,,
,Trisha,IMG07767,Y,4,1,PA,7,Random,31,M,11.294,43.311,NA,,,
,Trisha,IMG07768,N,5,1,PA,7,Random,31,M,NA,NA,624.933,,,
,Trisha,IMG07769,Y,5,1,PA,7,Random,31,M,10.669,39.708,NA,,,
,,,,,,,,,,,,,,,,
,Trisha,IMG04898,N,1,2,PA,7,Random,23,M,NA,NA,721.137,,,
,Trisha,IMG04899,Y,1,2,PA,7,Random,23,M,11.993,45.122,NA,,,
,Trisha,IMG04900,N,2,2,PA,7,Random,23,M,NA,NA,745.59,,,
,Trisha,IMG04901,Y,2,2,PA,7,Random,23,M,11.932,47.837,NA,,,
,Trisha,IMG04902,N,3,2,PA,7,Random,23,M,NA,NA,709.214,,,
,Trisha,IMG04903,Y,3,2,PA,7,Random,23,M,12.355,46.94,NA,,,
,Trisha,IMG07626,N,4,2,PA,7,Random,23,M,NA,NA,791.341,,,
,Trisha,IMG07627,Y,4,2,PA,7,Random,23,M,11.749,48.61,NA,,,
,Trisha,IMG07628,N,5,2,PA,7,Random,23,M,NA,NA,697.72,,,
,Trisha,IMG07629,Y,5,2,PA,7,Random,23,M,12.199,46.576,NA,,,
,,,,,,,,,,,,,,,,
,Trisha,IMG04952,N,1,2,PA,7,Random,25,M,NA,NA,734.583,,,
,Trisha,IMG04953,Y,1,2,PA,7,Random,25,M,11.325,46.841,NA,,,
,Trisha,IMG04954,N,2,2,PA,7,Random,25,M,NA,NA,739.166,,,
,Trisha,IMG04955,Y,2,2,PA,7,Random,25,M,12.382,46.577,NA,,,
,Trisha,IMG04956,N,3,2,PA,7,Random,25,M,NA,NA,647.851,,,
,Trisha,IMG04957,Y,3,2,PA,7,Random,25,M,11.375,47.181,NA,,,
,Trisha,IMG07662,N,4,2,PA,7,Random,25,M,NA,NA,722.087,,,
,Trisha,IMG07663,Y,4,2,PA,7,Random,25,M,12.163,46.16,NA,,,
,Trisha,IMG07664,N,5,2,PA,7,Random,25,M,NA,NA,765.657,,,
,Trisha,IMG07665,Y,5,2,PA,7,Random,25,M,,47.308,NA,don't use femur,,X
,,,,,,,,,,,,,,,,
,Trisha,IMG05006,N,1,2,PA,7,Random,27,M,NA,NA,662.424,,,
,Trisha,IMG05007,Y,1,2,PA,7,Random,27,M,11.816,44.941,NA,,,
,Trisha,IMG05008,N,2,2,PA,7,Random,27,M,NA,NA,708.118,,,
,Trisha,IMG05009,Y,2,2,PA,7,Random,27,M,11.532,42.754,NA,,,
,Trisha,IMG05010,N,3,2,PA,7,Random,27,M,NA,NA,721.39,,,
,Trisha,IMG05011,Y,3,2,PA,7,Random,27,M,11.973,45.353,NA,,,
,Trisha,IMG07698,N,4,2,PA,7,Random,27,M,NA,NA,681.293,,,
